RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
9,0,California,State,CA,162870.0,162645.0,162506.0,162235.0,162061.0,161927.0,161852.0,161858.0,161907.0,162082.0,162284.0,162563.0,162605.0,162713.0,162901.0,163380.0,163946.0,164543.0,165272.0,166048.0,166914.0,167694.0,168601.0,169633.0,171062.0,172645.0,174164.0,175459.0,176630.0,177841.0,178938.0,180132.0,181432.0,182805.0,184069.0,185143.0,186407.0,187745.0,189147.0,190412.0,191732.0,193293.0,194948.0,196418.0,197738.0,199287.0,201163.0,203231.0,205247.0,207175.0,209153.0,211275.0,213583.0,215982.0,218458.0,221101.0,223835.0,226482.0,229117.0,231779.0,234336.0,236991.0,239763.0,242693.0,245322.0,247642.0,249699.0,251718.0,253780.0,255944.0,258085.0,260240.0,262427.0,264791.0,267226.0,269860.0,272680.0,275981.0,279721.0,283685.0,287579.0,291509.0,295677.0,299978.0,304108.0,307893.0,311688.0,315499.0,319444.0,322852.0,326597.0,330728.0,335548.0,340366.0,345533.0,350686.0,356618.0,362938.0,369665.0,376553.0,384274.0,393022.0,401642.0,409674.0,417313.0,424938.0,432138.0,439482.0,446278.0,453622.0,460772.0,468356.0,475024.0,481213.0,487505.0,494034.0,500792.0,507196.0,512410.0,517046.0,520899.0,524159.0,527261.0,529566.0,532124.0,533461.0,533944.0,533598.0,532129.0,530396.0,528884.0,527402.0,525917.0,523911.0,521687.0,519392.0,515924.0,512170.0,507601.0,502794.0,497079.0,490401.0,483627.0,476069.0,468519.0,459143.0,448468.0,436830.0,425371.0,414776.0,404159.0,394195.0,385131.0,377027.0,368081.0,359347.0,351249.0,346176.0,341722.0,337681.0,334048.0,331477.0,330210.0,329368.0,328807.0,328857.0,330413.0,332422.0,333955.0,333845.0,334733.0,335994.0,337793.0,337457.0,336306.0,334764.0,333554.0,331915.0,329651.0,327691.0,326018.0,324585.0,322403.0,320185.0,317146.0,315343.0,313939.0,312567.0,310953.0,309161.0,308456.0,307318.0,306634.0,306132.0,306358.0,307110.0,308698.0,310664.0,313014.0,315975.0,319392.0,323602.0,327487.0,332607.0,337650.0,343618.0,350204.0,357548.0,365069.0,372661.0,380148.0,387412.0,393854.0,399450.0,404607.0,409078.0,413601.0,417328.0,419544.0,420638.0,421293.0,422161.0,423491.0,424223.0,425492.0,426848.0,429274.0,431073.0,433001.0,435177.0,438419.0,441147.0,443994.0,446205.0,448321.0,450860.0,453789.0,457005.0,459545.0,463051.0,466146.0,468830.0,470556.0,473248.0,475844.0,478591.0,480994.0,484020.0,486815.0,489849.0,492433.0,494673.0,497125.0,499781.0,502940.0,505812.0,509085.0,512545.0,515517.0,518222.0,521206.0,524529.0,528490.0,532643.0,536978.0,541314.0,545019.0,547980.0,550589.0,553088.0,555399.0,556644.0,557082.0,557246.0,557573.0,557266.0,556835.0,555903.0,555724.0,556747.0,558641.0,560625.0,561621.0,562093.0,562529.0,563310.0,564542.0,567109.0,570840.0,575684.0,581085.0,585106.0,585631.0,584961.0,587413.0,593809.0,601683.0,609065.0,616838.0,624917.0,633247.0,642166.0,651707.0,663413.0,679293.0,697901.0,716219.0
54,1,Texas,State,TX,99032.0,99057.0,99089.0,99217.0,99360.0,99479.0,99571.0,99687.0,99841.0,100018.0,100236.0,100474.0,100492.0,100488.0,100470.0,100602.0,100690.0,100819.0,100951.0,101130.0,101315.0,101567.0,101795.0,102037.0,102517.0,102977.0,103431.0,103556.0,103765.0,103976.0,104280.0,104512.0,104730.0,104797.0,104831.0,104836.0,105059.0,105554.0,106232.0,106987.0,107687.0,108381.0,109045.0,109611.0,110080.0,110626.0,111226.0,111828.0,112220.0,112504.0,112675.0,112865.0,112903.0,112938.0,112932.0,113118.0,113365.0,113616.0,113912.0,114236.0,114457.0,114447.0,114280.0,114181.0,114268.0,114376.0,114504.0,114552.0,114658.0,114782.0,114872.0,114959.0,115069.0,115310.0,115661.0,116086.0,116515.0,117007.0,117492.0,117992.0,118416.0,118806.0,119207.0,119598.0,119878.0,119965.0,119949.0,119988.0,120123.0,120364.0,120590.0,120870.0,121110.0,121424.0,121702.0,122022.0,122598.0,123644.0,125010.0,126162.0,127016.0,127515.0,128117.0,128668.0,129342.0,129957.0,130553.0,131138.0,131770.0,132179.0,132432.0,132612.0,132871.0,133270.0,133600.0,133944.0,134229.0,134414.0,134720.0,134955.0,135321.0,135729.0,136188.0,136632.0,137156.0,137694.0,138244.0,138720.0,139229.0,139896.0,140465.0,141050.0,141455.0,141754.0,141961.0,142282.0,142646.0,143067.0,143370.0,143843.0,144298.0,144699.0,144966.0,145200.0,144997.0,144595.0,144034.0,143686.0,143295.0,142919.0,142625.0,142217.0,141716.0,141169.0,140594.0,140036.0,139740.0,139724.0,139793.0,139674.0,139517.0,139376.0,139346.0,139265.0,139214.0,139144.0,139356.0,139528.0,139626.0,139610.0,139630.0,139732.0,139763.0,139649.0,139183.0,138654.0,138121.0,137690.0,137174.0,136745.0,136332.0,135803.0,135227.0,134651.0,134184.0,133755.0,133571.0,133545.0,133642.0,133665.0,133539.0,133370.0,133344.0,133584.0,133935.0,134238.0,134564.0,134923.0,135354.0,135741.0,136036.0,136322.0,136779.0,137375.0,138071.0,138718.0,139480.0,140330.0,141200.0,142081.0,142984.0,143933.0,144980.0,146082.0,147176.0,148142.0,149019.0,149922.0,150724.0,151498.0,152306.0,153235.0,154122.0,155079.0,156033.0,157018.0,157999.0,159019.0,160051.0,161075.0,162172.0,163292.0,164335.0,165363.0,166371.0,167348.0,168246.0,169202.0,170072.0,170982.0,171935.0,172860.0,173758.0,174628.0,175674.0,176660.0,177732.0,178670.0,179670.0,180576.0,181703.0,182898.0,183977.0,185049.0,185983.0,186973.0,187809.0,188675.0,189455.0,190265.0,191137.0,192135.0,193122.0,193999.0,194795.0,195624.0,196639.0,197762.0,198866.0,199909.0,200847.0,201806.0,202564.0,203391.0,204122.0,205073.0,206168.0,207192.0,207972.0,208464.0,209008.0,209509.0,210109.0,210681.0,211278.0,211523.0,211826.0,212133.0,212881.0,213529.0,214525.0,215320.0,216004.0,216447.0,217187.0,218364.0,219957.0,221913.0,224139.0,226584.0,228970.0,231827.0,234879.0,238642.0,242954.0,248009.0,253336.0
43,2,New York,State,NY,123752.0,123469.0,123303.0,123048.0,122946.0,122878.0,122796.0,122717.0,122672.0,122679.0,122716.0,122799.0,122750.0,122972.0,123211.0,123521.0,123623.0,123756.0,124014.0,124262.0,124504.0,124672.0,125032.0,125416.0,126180.0,126617.0,127033.0,127098.0,127309.0,127521.0,127606.0,127941.0,128362.0,129038.0,129428.0,129832.0,130023.0,130460.0,130931.0,131674.0,132478.0,133339.0,134480.0,135396.0,136300.0,136935.0,137646.0,138286.0,138910.0,139797.0,140827.0,141987.0,143006.0,144000.0,144754.0,145450.0,146111.0,146904.0,147881.0,148918.0,149982.0,150840.0,151693.0,152523.0,153452.0,154393.0,155389.0,156423.0,157450.0,158562.0,159709.0,160911.0,162133.0,163337.0,164419.0,165537.0,166670.0,167910.0,169187.0,170507.0,171810.0,173078.0,174413.0,175865.0,177312.0,178811.0,180570.0,182216.0,183780.0,185151.0,186541.0,188154.0,189898.0,191703.0,193214.0,194618.0,196123.0,197643.0,199024.0,200470.0,202088.0,203947.0,205852.0,207621.0,209394.0,211075.0,213007.0,214846.0,216731.0,218629.0,220443.0,222381.0,224281.0,226141.0,228029.0,229945.0,231996.0,234012.0,235855.0,237727.0,239353.0,240862.0,242210.0,243434.0,244499.0,245542.0,246417.0,247159.0,247574.0,247880.0,248057.0,248227.0,248333.0,248473.0,248657.0,248706.0,248873.0,248918.0,249053.0,249134.0,249147.0,249358.0,249579.0,249581.0,249524.0,249168.0,248836.0,248249.0,247487.0,246585.0,245524.0,244502.0,243424.0,242083.0,240649.0,239337.0,238099.0,236998.0,235879.0,234895.0,233938.0,232995.0,232179.0,231493.0,231102.0,230980.0,230976.0,230988.0,230840.0,230805.0,230719.0,230932.0,231057.0,231370.0,231414.0,231130.0,230527.0,229678.0,228939.0,228156.0,227660.0,227139.0,226675.0,225865.0,225038.0,224013.0,223223.0,222649.0,222269.0,222005.0,221588.0,221236.0,220832.0,220349.0,219963.0,219675.0,219645.0,219695.0,219808.0,219969.0,220148.0,220244.0,220449.0,220718.0,221027.0,221513.0,221913.0,222518.0,223055.0,223724.0,224377.0,224946.0,225485.0,226143.0,226811.0,227418.0,228007.0,228562.0,229217.0,229681.0,230063.0,230334.0,230518.0,230745.0,230994.0,231318.0,231682.0,232156.0,232591.0,232881.0,233044.0,233316.0,233709.0,234214.0,234808.0,235402.0,236012.0,236478.0,236866.0,237108.0,237401.0,238045.0,238875.0,239663.0,240299.0,240782.0,241352.0,242017.0,242733.0,243603.0,244519.0,245650.0,246651.0,247407.0,248050.0,248950.0,250127.0,251506.0,252653.0,253671.0,254612.0,255581.0,256687.0,257689.0,258884.0,260070.0,261287.0,262359.0,263370.0,264446.0,265688.0,266986.0,268243.0,269238.0,270036.0,270772.0,271647.0,272611.0,273765.0,274825.0,275840.0,276539.0,276969.0,277279.0,277418.0,277479.0,277674.0,278178.0,279040.0,280054.0,281272.0,282623.0,283534.0,284372.0,285657.0,287727.0,290336.0,293234.0,296392.0,299687.0,302954.0,306457.0,310116.0,314197.0,319168.0,324872.0,330861.0
14,3,Florida,State,FL,104459.0,104566.0,104689.0,104920.0,105142.0,105386.0,105619.0,105827.0,105974.0,106129.0,106300.0,106512.0,106546.0,106639.0,106742.0,107067.0,107368.0,107638.0,107899.0,108176.0,108496.0,108785.0,109121.0,109458.0,110176.0,110774.0,111309.0,111430.0,111624.0,111777.0,111991.0,112297.0,112772.0,113331.0,113739.0,114061.0,114165.0,114394.0,114669.0,115152.0,115642.0,116307.0,116999.0,117620.0,118061.0,118446.0,118966.0,119536.0,120138.0,120748.0,121434.0,122172.0,122873.0,123513.0,124125.0,124749.0,125449.0,126195.0,126999.0,127830.0,128690.0,129585.0,130492.0,131415.0,132364.0,133332.0,134377.0,135456.0,136595.0,137745.0,138878.0,139984.0,141068.0,142102.0,143123.0,144160.0,145243.0,146362.0,147476.0,148647.0,149792.0,151005.0,152240.0,153650.0,155119.0,156678.0,158215.0,159754.0,161228.0,162614.0,163954.0,165300.0,166824.0,168528.0,170373.0,172171.0,174017.0,175897.0,177852.0,179789.0,181954.0,184378.0,187070.0,190006.0,193042.0,196122.0,199196.0,202490.0,206004.0,209744.0,213687.0,217914.0,222450.0,227400.0,232810.0,238338.0,243834.0,249015.0,254030.0,258824.0,263280.0,267244.0,271165.0,275038.0,278481.0,281063.0,282597.0,283493.0,283611.0,283435.0,282979.0,282089.0,281043.0,279787.0,278266.0,276219.0,273819.0,270914.0,267682.0,264303.0,261039.0,257701.0,254149.0,250459.0,246410.0,242226.0,237654.0,233291.0,228639.0,224395.0,220033.0,215680.0,211361.0,206949.0,202391.0,197995.0,193873.0,190186.0,186649.0,183059.0,179864.0,176893.0,174637.0,172598.0,170757.0,169252.0,168379.0,167631.0,167018.0,166303.0,165827.0,165378.0,164861.0,164081.0,162965.0,161640.0,160216.0,158694.0,157019.0,155428.0,153802.0,152291.0,150701.0,149264.0,147894.0,146816.0,145831.0,145151.0,144630.0,144336.0,144143.0,143995.0,143962.0,143988.0,144287.0,144773.0,145356.0,146023.0,146810.0,147709.0,148659.0,149681.0,150774.0,152045.0,153551.0,155252.0,156998.0,158767.0,160724.0,162695.0,164819.0,167006.0,169244.0,171247.0,173147.0,174871.0,176476.0,177839.0,179171.0,180305.0,181355.0,182238.0,183113.0,183741.0,184459.0,185456.0,186607.0,187755.0,188813.0,189984.0,191149.0,192322.0,193538.0,194852.0,196100.0,197524.0,199002.0,200484.0,201787.0,203240.0,204786.0,206439.0,207856.0,209284.0,210631.0,212129.0,213709.0,215225.0,216598.0,217859.0,219302.0,220694.0,222170.0,223519.0,224937.0,226469.0,227989.0,229505.0,230875.0,232361.0,233820.0,235302.0,236677.0,238044.0,239111.0,240309.0,241732.0,243299.0,244893.0,246262.0,247584.0,248734.0,249869.0,250917.0,252003.0,253201.0,254362.0,255248.0,255843.0,256385.0,256869.0,257452.0,258133.0,258574.0,258977.0,259456.0,260209.0,261040.0,262193.0,263817.0,265664.0,267495.0,268814.0,269636.0,270275.0,271698.0,273805.0,276355.0,279078.0,282161.0,285609.0,289363.0,293638.0,298572.0,304671.0,311976.0,320268.0
21,4,Illinois,State,IL,128842.0,128832.0,128745.0,128810.0,128728.0,128847.0,128871.0,129735.0,130835.0,132645.0,132587.0,132236.0,131292.0,131658.0,132143.0,132387.0,132866.0,133025.0,133133.0,131583.0,129546.0,126330.0,126408.0,127206.0,129251.0,129357.0,129528.0,129754.0,129949.0,130140.0,130689.0,132161.0,134167.0,136739.0,137991.0,138769.0,138716.0,139328.0,139949.0,140688.0,141328.0,142267.0,143240.0,144172.0,144827.0,145589.0,146045.0,146552.0,147226.0,148340.0,149455.0,150451.0,151416.0,152332.0,153182.0,154133.0,155137.0,156153.0,157191.0,158274.0,159306.0,160204.0,161118.0,162099.0,163225.0,164303.0,165294.0,166234.0,167252.0,168341.0,169440.0,170399.0,171296.0,172232.0,173340.0,174293.0,175296.0,176250.0,177443.0,178587.0,179677.0,180720.0,181663.0,182779.0,183862.0,185081.0,186141.0,187322.0,188311.0,189257.0,190147.0,191266.0,192564.0,193833.0,195031.0,196085.0,197333.0,198530.0,199768.0,201070.0,202480.0,204080.0,205561.0,206959.0,208116.0,209365.0,210776.0,212332.0,213699.0,215076.0,216428.0,217910.0,219386.0,220918.0,222465.0,223966.0,225654.0,227297.0,228812.0,230191.0,231464.0,232781.0,233886.0,234959.0,235842.0,236621.0,237200.0,237834.0,238273.0,238644.0,238869.0,239211.0,239698.0,240275.0,240130.0,240001.0,239201.0,238982.0,238175.0,237830.0,237005.0,236485.0,235769.0,234907.0,234020.0,231782.0,231012.0,228566.0,227815.0,225065.0,223775.0,221028.0,219378.0,216711.0,214512.0,211436.0,208315.0,205966.0,203377.0,201538.0,199053.0,197176.0,195676.0,194451.0,192856.0,191594.0,190475.0,190313.0,189739.0,189439.0,188079.0,187987.0,186917.0,187007.0,184900.0,183809.0,182045.0,181091.0,179200.0,177591.0,175984.0,174758.0,173614.0,171749.0,170454.0,168613.0,168195.0,167122.0,166597.0,164855.0,163976.0,162539.0,161799.0,160288.0,159954.0,159498.0,159521.0,159111.0,158508.0,157957.0,157447.0,157798.0,158350.0,158944.0,159613.0,160504.0,161120.0,162041.0,162645.0,163843.0,164951.0,166541.0,167944.0,169507.0,170313.0,171349.0,171956.0,172863.0,173252.0,173422.0,173839.0,174558.0,175304.0,175723.0,176238.0,176520.0,177076.0,177456.0,177815.0,177917.0,178409.0,179166.0,179923.0,180142.0,180430.0,180675.0,181013.0,181250.0,181536.0,181989.0,182581.0,183615.0,184508.0,185271.0,185792.0,186450.0,187212.0,187946.0,188580.0,189290.0,190160.0,191098.0,192097.0,192864.0,193755.0,194585.0,195388.0,196023.0,196576.0,197274.0,198048.0,198897.0,199677.0,200517.0,201344.0,202012.0,202427.0,202836.0,203384.0,204071.0,204589.0,205009.0,205398.0,205718.0,206063.0,206289.0,206547.0,206898.0,207367.0,207859.0,208391.0,208758.0,209021.0,209078.0,208807.0,208463.0,208233.0,208350.0,208964.0,209330.0,210003.0,210310.0,210768.0,211078.0,211888.0,213066.0,214812.0,216699.0,218685.0,220660.0,222452.0,224679.0,226917.0,229730.0,232682.0,236137.0,239602.0
47,5,Pennsylvania,State,PA,97956.0,97894.0,97831.0,97731.0,97637.0,97595.0,97564.0,97609.0,97641.0,97729.0,97832.0,97969.0,98070.0,98178.0,98342.0,98563.0,98837.0,99091.0,99369.0,99506.0,99671.0,99774.0,99976.0,100202.0,100519.0,100813.0,101044.0,101180.0,101296.0,101389.0,101488.0,101738.0,102032.0,102382.0,102563.0,102662.0,102724.0,102858.0,103042.0,103286.0,103515.0,103788.0,104066.0,104319.0,104585.0,104830.0,105154.0,105542.0,105981.0,106498.0,107003.0,107495.0,107977.0,108426.0,108868.0,109246.0,109643.0,110066.0,110567.0,111100.0,111629.0,112100.0,112596.0,113104.0,113561.0,114002.0,114446.0,114939.0,115427.0,115911.0,116469.0,117012.0,117592.0,118167.0,118796.0,119444.0,120081.0,120705.0,121356.0,122137.0,122932.0,123778.0,124511.0,125308.0,126120.0,126954.0,127773.0,128592.0,129499.0,130469.0,131406.0,132285.0,133185.0,134149.0,135062.0,135937.0,136768.0,137890.0,139000.0,140147.0,141294.0,142478.0,143809.0,145043.0,146374.0,147588.0,148977.0,150375.0,151880.0,153055.0,154265.0,155520.0,156879.0,158299.0,159731.0,161335.0,162872.0,164361.0,165740.0,167083.0,168281.0,169373.0,170372.0,171374.0,172383.0,173410.0,174241.0,174924.0,175447.0,175945.0,176331.0,176685.0,177105.0,177584.0,178105.0,178457.0,178764.0,178913.0,179216.0,179480.0,179691.0,179821.0,179970.0,180094.0,180045.0,179886.0,179530.0,179187.0,178720.0,178238.0,177545.0,176830.0,176184.0,175623.0,174985.0,174235.0,173442.0,172850.0,172366.0,171935.0,171472.0,171088.0,170841.0,170615.0,170476.0,170433.0,170595.0,170821.0,171135.0,171341.0,171546.0,171690.0,171760.0,171707.0,171431.0,170998.0,170314.0,169500.0,168574.0,167717.0,166910.0,166151.0,165403.0,164561.0,163743.0,162919.0,162291.0,161866.0,161650.0,161453.0,161209.0,160908.0,160572.0,160246.0,159957.0,159794.0,159731.0,159662.0,159554.0,159471.0,159409.0,159439.0,159500.0,159648.0,159844.0,160055.0,160279.0,160580.0,160904.0,161311.0,161737.0,162107.0,162450.0,162701.0,163009.0,163229.0,163475.0,163704.0,163904.0,163969.0,164004.0,164162.0,164406.0,164604.0,164721.0,164841.0,164993.0,165212.0,165387.0,165530.0,165822.0,166251.0,166796.0,167073.0,167250.0,167442.0,167782.0,168173.0,168525.0,168790.0,169213.0,169781.0,170154.0,170386.0,170472.0,170920.0,171408.0,171986.0,172430.0,172907.0,173454.0,174180.0,174679.0,175129.0,175557.0,176285.0,177070.0,177830.0,178571.0,179319.0,180142.0,181005.0,181780.0,182526.0,183394.0,184307.0,185544.0,186614.0,187674.0,188342.0,188964.0,189497.0,190086.0,190590.0,191205.0,191826.0,192586.0,193393.0,194012.0,194552.0,195191.0,195965.0,196802.0,197477.0,198033.0,198489.0,198913.0,199438.0,200047.0,200866.0,201873.0,202924.0,203520.0,204248.0,205557.0,207552.0,209779.0,211999.0,214401.0,216923.0,219493.0,222082.0,224790.0,227802.0,231432.0,235274.0,238907.0
44,6,Ohio,State,OH,93920.0,94036.0,94187.0,94502.0,94829.0,95128.0,95391.0,95685.0,95989.0,96299.0,96605.0,96922.0,97227.0,97534.0,97822.0,98116.0,98420.0,98760.0,99126.0,99442.0,99745.0,100021.0,100319.0,100629.0,101001.0,101413.0,101810.0,102144.0,102468.0,102811.0,103207.0,103612.0,104025.0,104477.0,104906.0,105266.0,105530.0,105814.0,106160.0,106516.0,106808.0,107077.0,107360.0,107699.0,108052.0,108418.0,108800.0,109270.0,109815.0,110355.0,110804.0,111273.0,111823.0,112419.0,112924.0,113377.0,113823.0,114256.0,114701.0,115126.0,115549.0,115930.0,116340.0,116738.0,117106.0,117417.0,117761.0,118125.0,118485.0,118828.0,119143.0,119437.0,119711.0,119986.0,120289.0,120588.0,120895.0,121194.0,121505.0,121794.0,122087.0,122400.0,122770.0,123153.0,123528.0,123894.0,124233.0,124598.0,124961.0,125370.0,125783.0,126264.0,126737.0,127200.0,127568.0,127932.0,128257.0,128631.0,129015.0,129385.0,129756.0,130096.0,130457.0,130743.0,131040.0,131322.0,131655.0,131986.0,132382.0,132771.0,133159.0,133504.0,133802.0,134107.0,134377.0,134689.0,134973.0,135277.0,135602.0,135910.0,136145.0,136287.0,136412.0,136535.0,136654.0,136728.0,136798.0,136817.0,136753.0,136681.0,136590.0,136497.0,136404.0,136361.0,136188.0,135952.0,135647.0,135380.0,135048.0,134721.0,134492.0,134231.0,133824.0,133409.0,133031.0,132636.0,132282.0,131842.0,131429.0,130955.0,130576.0,130157.0,129657.0,129019.0,128499.0,127867.0,127150.0,126290.0,125524.0,124950.0,124486.0,124044.0,123577.0,123135.0,122788.0,122608.0,122427.0,122337.0,122243.0,122333.0,122275.0,122212.0,122033.0,121828.0,121393.0,120888.0,120312.0,119734.0,119101.0,118423.0,117856.0,117265.0,116765.0,116112.0,115494.0,114913.0,114560.0,114278.0,114011.0,113692.0,113420.0,113208.0,112940.0,112650.0,112463.0,112381.0,112269.0,112093.0,111954.0,111925.0,111983.0,112044.0,112083.0,112153.0,112357.0,112652.0,112897.0,113169.0,113507.0,113949.0,114348.0,114741.0,115040.0,115446.0,115798.0,116096.0,116122.0,116081.0,116039.0,116108.0,116246.0,116463.0,116721.0,116879.0,117092.0,117243.0,117553.0,117939.0,118506.0,119112.0,119660.0,120120.0,120597.0,121048.0,121498.0,121925.0,122335.0,122736.0,123110.0,123449.0,123865.0,124277.0,124806.0,125290.0,125730.0,126155.0,126626.0,127173.0,127751.0,128345.0,128997.0,129713.0,130461.0,131155.0,131790.0,132452.0,133117.0,133805.0,134419.0,135183.0,135988.0,136884.0,137650.0,138370.0,138889.0,139569.0,140314.0,141301.0,142217.0,143056.0,143851.0,144470.0,145025.0,145539.0,146195.0,146929.0,147769.0,148581.0,149366.0,149928.0,150596.0,151284.0,152090.0,152724.0,153403.0,153971.0,154345.0,154839.0,155511.0,156369.0,157185.0,158064.0,159026.0,160040.0,161169.0,162627.0,164213.0,165950.0,167922.0,169893.0,171845.0,173777.0,175912.0,178238.0,180648.0,183222.0,185853.0
